,id,pid,ms_subclass,ms_zoning,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,age,remodeled_age,total_fin_area,total_bath,quality_pool,good_features,bad_features
336,694,902103100,50,RM,4080,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.0,0.0,PConc,0.0,0.0,0.0,Unf,0.0,Unf,0.0,901.0,901.0,GasA,4.0,Y,SBrkr,861,517,0,1378,0.0,0.0,1,0,3,1,4.0,6,Typ,0,0.0,Detchd,Unf,1.0,162.0,2.0,2.0,P,54,0,40,0,0,0,0.0,none,none,0,6,2009,WD ,128900,74,63,2279.0,1.0,0,0,0
337,2283,923205025,190,RL,32463,Pave,none,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,0.0,4.0,CBlock,0.0,0.0,0.0,BLQ,1159.0,Unf,0.0,90.0,1249.0,GasA,5.0,Y,SBrkr,1622,0,0,1622,1.0,0.0,1,0,3,1,0.0,7,Typ,1,0.0,2Types,Fin,4.0,1356.0,0.0,0.0,Y,439,0,0,0,0,0,0.0,none,none,0,3,2007,WD ,168000,46,14,2871.0,2.0,0,0,0
338,1800,528458150,60,FV,12217,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,WdShing,Wd Shng,none,0.0,4.0,0.0,PConc,5.0,0.0,0.0,GLQ,745.0,Unf,0.0,210.0,955.0,GasA,5.0,Y,SBrkr,955,925,0,1880,1.0,0.0,2,1,3,1,5.0,8,Typ,1,4.0,Attchd,Fin,3.0,880.0,0.0,0.0,Y,168,127,0,0,0,0,0.0,none,none,0,12,2007,New,310013,0,0,2835.0,3.5,0,4,0
339,1632,527182040,120,RL,3696,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,4.0,0.0,CBlock,4.0,0.0,0.0,Unf,0.0,Unf,0.0,1074.0,1074.0,GasA,5.0,Y,SBrkr,1088,0,0,1088,0.0,0.0,1,1,2,1,4.0,5,Typ,0,0.0,Attchd,RFn,2.0,461.0,0.0,0.0,Y,0,74,137,0,0,0,0.0,none,none,0,10,2007,WD ,170000,21,0,2162.0,1.5,0,0,0
340,2624,535453160,20,RL,7560,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,LwQ,369.0,Unf,0.0,671.0,1040.0,GasA,0.0,Y,FuseA,1040,0,0,1040,0.0,0.0,1,0,3,1,0.0,6,Typ,0,0.0,Attchd,RFn,1.0,286.0,0.0,0.0,Y,140,0,252,0,0,0,0.0,GdWo,none,0,7,2006,WD ,133700,47,0,2080.0,1.0,0,0,0
341,2197,909250150,70,RL,10592,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.0,4.0,PConc,0.0,2.0,0.0,Unf,0.0,Unf,0.0,602.0,602.0,GasA,0.0,Y,SBrkr,900,602,0,1502,0.0,0.0,1,1,3,1,4.0,7,Typ,2,0.0,Detchd,Unf,1.0,180.0,0.0,0.0,Y,96,0,112,0,53,0,0.0,none,none,0,8,2007,WD ,165000,84,73,2104.0,1.5,0,0,0
342,1045,527451400,160,RM,1680,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,3,Gable,CompShg,HdBoard,HdBoard,BrkFace,604.0,0.0,0.0,CBlock,0.0,0.0,0.0,ALQ,358.0,Unf,0.0,125.0,483.0,GasA,0.0,Y,SBrkr,483,504,0,987,0.0,0.0,1,1,2,1,0.0,5,Typ,0,0.0,Detchd,Unf,1.0,264.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,8,2008,WD ,89500,37,0,1470.0,1.5,0,0,0
343,2549,534427090,190,RL,10382,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,SLvl,6,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,105.0,0.0,2.0,CBlock,0.0,0.0,4.0,ALQ,513.0,Unf,0.0,75.0,588.0,GasA,0.0,Y,SBrkr,1095,0,0,1095,1.0,0.0,1,0,2,1,0.0,6,Typ,0,0.0,Attchd,RFn,1.0,264.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,3,2006,ConLD,140000,48,0,1683.0,2.0,0,0,0
344,2829,908188110,160,RM,2522,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4.0,0.0,PConc,4.0,0.0,0.0,Unf,0.0,Unf,0.0,970.0,970.0,GasA,5.0,Y,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,1,4.0,7,Maj1,0,0.0,Detchd,Unf,2.0,380.0,0.0,0.0,Y,0,40,0,0,0,0,0.0,none,none,0,5,2006,WD ,134000,2,0,2679.0,2.0,0,1,0
345,2480,531451290,60,RL,9370,Pave,none,IR2,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,4.0,0.0,PConc,4.0,0.0,0.0,ALQ,758.0,Unf,0.0,78.0,836.0,GasA,5.0,Y,SBrkr,844,887,0,1731,1.0,0.0,2,1,3,1,4.0,7,Typ,0,0.0,Attchd,RFn,2.0,462.0,0.0,0.0,Y,307,85,0,0,224,0,0.0,none,Othr,3000,10,2006,WD ,248500,14,1,2567.0,3.5,0,0,0
346,2724,905200490,80,RL,10246,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.0,4.0,CBlock,0.0,4.0,0.0,GLQ,648.0,Unf,0.0,0.0,648.0,GasA,5.0,Y,SBrkr,960,0,0,960,1.0,1.0,0,0,0,1,0.0,3,Typ,0,0.0,Attchd,Unf,1.0,364.0,0.0,0.0,Y,88,0,0,0,0,0,0.0,none,none,0,5,2006,WD ,145000,41,36,1608.0,1.5,0,1,0
347,2352,527356060,60,RL,11475,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.0,0.0,CBlock,4.0,0.0,0.0,ALQ,550.0,Unf,0.0,163.0,713.0,GasA,0.0,Y,SBrkr,811,741,0,1552,1.0,0.0,2,1,3,1,0.0,6,Typ,1,0.0,Attchd,RFn,2.0,434.0,0.0,0.0,Y,209,208,0,0,0,0,0.0,MnPrv,none,0,2,2006,WD ,179900,31,0,2265.0,3.5,0,0,0
348,1783,528431110,20,RL,9986,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,4.0,0.0,PConc,5.0,0.0,0.0,Unf,0.0,Unf,0.0,1795.0,1795.0,GasA,5.0,Y,SBrkr,1795,0,0,1795,0.0,0.0,2,0,2,1,4.0,7,Typ,1,4.0,Attchd,RFn,3.0,895.0,0.0,0.0,Y,0,49,0,0,0,0,0.0,none,none,0,2,2007,New,147000,1,1,3590.0,2.0,0,2,0
349,338,923426070,60,RL,10475,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.0,0.0,PConc,4.0,0.0,0.0,Rec,458.0,Unf,0.0,166.0,624.0,GasA,4.0,Y,SBrkr,624,650,0,1274,0.0,0.0,1,1,3,1,0.0,6,Typ,0,0.0,Detchd,Unf,2.0,576.0,0.0,0.0,Y,22,0,0,0,0,0,0.0,GdWo,none,0,3,2010,WD ,136000,19,0,1898.0,1.5,0,0,0
350,196,903227020,50,RM,6000,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.0,4.0,CBlock,0.0,0.0,0.0,LwQ,264.0,Unf,0.0,308.0,572.0,GasA,5.0,Y,FuseA,848,348,0,1196,0.0,1.0,1,1,3,1,0.0,6,Typ,2,4.0,Detchd,Unf,2.0,576.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,3,2010,WD ,128000,70,10,1768.0,2.0,0,1,0
351,762,904100190,20,RL,4280,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,9,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.0,4.0,CBlock,2.0,0.0,0.0,Unf,0.0,Unf,0.0,560.0,560.0,GasA,5.0,Y,FuseA,704,0,0,704,0.0,1.0,1,0,2,1,2.0,4,Typ,0,0.0,CarPort,Unf,1.0,220.0,0.0,0.0,Y,0,0,24,0,0,0,0.0,none,none,0,9,2009,WD ,88750,63,55,1264.0,1.5,0,0,0
352,151,535302200,20,RL,10895,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.0,4.0,CBlock,0.0,0.0,0.0,Rec,648.0,Unf,0.0,324.0,972.0,GasA,0.0,Y,SBrkr,972,0,0,972,0.0,0.0,1,0,3,1,0.0,5,Typ,0,0.0,Attchd,Unf,1.0,305.0,0.0,0.0,Y,0,0,205,0,0,0,0.0,GdWo,none,0,6,2010,WD ,122500,55,0,1944.0,1.0,0,0,0
353,158,535353190,50,RL,17503,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,Unf,0.0,Unf,0.0,912.0,912.0,GasA,0.0,Y,SBrkr,912,546,0,1458,0.0,1.0,1,0,3,1,0.0,6,Typ,1,4.0,Attchd,Unf,1.0,330.0,0.0,0.0,Y,192,0,0,0,0,0,0.0,none,none,0,1,2010,WD ,97500,62,2,2370.0,1.5,0,1,1
354,2572,535151080,20,RL,9723,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,Hip,CompShg,MetalSd,MetalSd,BrkFace,332.0,0.0,0.0,CBlock,0.0,0.0,0.0,Unf,0.0,Unf,0.0,1008.0,1008.0,GasA,0.0,Y,SBrkr,1008,0,0,1008,0.0,0.0,1,0,2,1,0.0,5,Typ,0,0.0,Attchd,RFn,2.0,430.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,10,2006,WD ,135000,43,0,2016.0,1.0,0,0,0
355,1686,528102090,20,RL,11694,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,452.0,5.0,0.0,PConc,5.0,0.0,0.0,GLQ,48.0,Unf,0.0,1774.0,1822.0,GasA,5.0,Y,SBrkr,1828,0,0,1828,0.0,0.0,2,0,3,1,4.0,9,Typ,1,4.0,Attchd,Unf,3.0,774.0,0.0,0.0,Y,0,108,0,0,260,0,0.0,none,none,0,7,2007,New,314813,0,0,3650.0,2.0,0,5,0
356,943,911103050,50,C (all),8470,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,Hip,CompShg,Plywood,Plywood,None,0.0,2.0,2.0,CBlock,0.0,2.0,0.0,Unf,0.0,Unf,0.0,1013.0,1013.0,GasA,0.0,N,SBrkr,1013,0,513,1526,0.0,0.0,1,0,2,1,2.0,6,Typ,0,0.0,none,none,0.0,0.0,0.0,0.0,N,0,0,156,0,0,0,0.0,MnPrv,none,0,10,2009,ConLD,85000,94,67,2539.0,1.0,0,0,1
357,735,903226170,50,RM,6000,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,Gable,CompShg,MetalSd,MetalSd,None,0.0,4.0,0.0,BrkTil,0.0,0.0,0.0,Unf,0.0,Unf,0.0,698.0,698.0,GasA,0.0,Y,SBrkr,786,390,0,1176,0.0,0.0,1,0,2,1,0.0,4,Typ,0,0.0,Detchd,Unf,2.0,624.0,0.0,0.0,N,210,0,0,0,0,0,0.0,none,none,0,7,2009,WD ,134900,72,63,1874.0,1.0,0,0,0
358,2741,905451410,20,RL,10519,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,8,Hip,CompShg,MetalSd,MetalSd,Stone,164.0,0.0,0.0,CBlock,0.0,0.0,0.0,Unf,0.0,Unf,0.0,1057.0,1057.0,GasA,4.0,Y,SBrkr,1057,0,0,1057,0.0,1.0,1,0,3,1,4.0,6,Typ,0,0.0,Attchd,Unf,1.0,288.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,3,2006,WD ,137000,51,44,2114.0,1.5,0,0,0
359,1106,528363110,20,RL,10437,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,Hip,CompShg,MetalSd,MetalSd,BrkFace,660.0,4.0,4.0,PConc,4.0,0.0,4.0,GLQ,1696.0,Unf,0.0,413.0,2109.0,GasA,5.0,Y,SBrkr,2113,0,0,2113,1.0,0.0,2,1,2,1,4.0,7,Typ,1,0.0,Attchd,Fin,3.0,839.0,0.0,0.0,Y,236,46,0,0,0,0,0.0,none,none,0,8,2008,WD ,350000,13,0,4222.0,3.5,0,1,0
360,2375,527452290,20,RL,7514,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,MetalSd,MetalSd,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,ALQ,373.0,Rec,108.0,462.0,943.0,GasA,0.0,Y,SBrkr,1387,0,0,1387,1.0,0.0,1,0,3,1,0.0,6,Typ,1,0.0,Attchd,RFn,1.0,300.0,0.0,0.0,Y,0,0,240,0,0,0,0.0,none,none,0,9,2006,WD ,145000,39,8,2330.0,2.0,0,0,0
361,1701,528118040,60,RL,13654,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,365.0,4.0,0.0,PConc,5.0,0.0,4.0,Unf,0.0,Unf,0.0,1704.0,1704.0,GasA,5.0,Y,SBrkr,1722,1036,0,2758,0.0,0.0,2,1,4,1,5.0,9,Typ,1,5.0,BuiltIn,Fin,3.0,814.0,0.0,0.0,Y,282,55,0,0,0,0,0.0,none,none,0,5,2007,WD ,418000,2,1,4462.0,2.5,0,4,0
362,2657,902207110,30,RM,5747,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.0,0.0,PConc,0.0,0.0,0.0,Unf,0.0,Unf,0.0,798.0,798.0,GasA,4.0,Y,SBrkr,840,0,0,840,0.0,0.0,1,0,2,1,2.0,5,Typ,0,0.0,Detchd,Unf,1.0,250.0,0.0,2.0,N,112,0,0,0,0,0,0.0,none,none,0,6,2006,WD ,64000,86,30,1638.0,1.0,0,0,0
363,907,909129100,50,RH,4500,Pave,Pave,IR2,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,VinylSd,Stucco,None,0.0,0.0,0.0,BrkTil,0.0,0.0,0.0,Rec,182.0,Unf,0.0,611.0,793.0,GasA,5.0,Y,SBrkr,848,672,0,1520,0.0,0.0,1,0,3,1,0.0,6,Typ,0,0.0,Detchd,Unf,1.0,281.0,0.0,0.0,Y,0,0,56,0,0,0,0.0,none,none,0,7,2009,WD ,159434,77,68,2313.0,1.0,0,0,0
364,1777,528427100,20,RL,11830,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,164.0,4.0,0.0,PConc,4.0,0.0,0.0,GLQ,1220.0,Unf,0.0,322.0,1542.0,GasA,5.0,Y,SBrkr,1542,0,0,1542,1.0,0.0,2,0,3,1,4.0,6,Typ,1,4.0,Attchd,Unf,3.0,852.0,0.0,0.0,Y,168,110,0,0,0,0,0.0,none,none,0,7,2007,New,260261,0,0,3084.0,3.0,0,3,0
365,164,535454070,50,RL,8520,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,4,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,0.0,2.0,CBlock,0.0,0.0,0.0,Rec,507.0,Unf,0.0,403.0,910.0,GasA,2.0,Y,SBrkr,910,475,0,1385,0.0,0.0,2,0,4,1,0.0,6,Typ,0,0.0,Detchd,Unf,2.0,720.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,MnPrv,none,0,6,2010,WD ,166000,58,0,2295.0,2.0,0,0,1
366,1973,535478040,85,RL,6760,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,ALQ,734.0,Unf,0.0,162.0,896.0,GasA,0.0,Y,SBrkr,936,0,0,936,1.0,0.0,1,0,3,1,0.0,6,Typ,1,1.0,Attchd,RFn,1.0,288.0,0.0,0.0,Y,24,90,160,0,0,0,0.0,none,none,0,10,2007,WD ,130000,45,0,1832.0,2.0,0,0,0
367,2857,909256020,50,RL,6191,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.0,0.0,CBlock,2.0,2.0,0.0,LwQ,384.0,Unf,0.0,440.0,824.0,GasA,0.0,N,SBrkr,824,464,0,1288,0.0,0.0,1,0,4,1,0.0,6,Typ,0,0.0,Detchd,Unf,1.0,240.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,11,2006,WD ,112000,65,9,2112.0,1.0,0,0,1
368,1208,534400030,20,RL,8700,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,0.0,4.0,CBlock,0.0,0.0,0.0,ALQ,776.0,Unf,0.0,344.0,1120.0,GasA,4.0,Y,SBrkr,1128,0,0,1128,1.0,0.0,2,0,3,1,0.0,6,Typ,0,0.0,Attchd,RFn,2.0,525.0,0.0,0.0,Y,192,20,123,0,0,0,0.0,MnPrv,none,0,12,2008,WD ,155000,45,0,2248.0,3.0,0,0,0
369,319,916386090,60,RL,12003,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,84.0,4.0,0.0,PConc,5.0,0.0,0.0,Unf,0.0,Unf,0.0,774.0,774.0,GasA,5.0,Y,SBrkr,774,1194,0,1968,0.0,0.0,2,1,4,1,5.0,8,Typ,1,4.0,BuiltIn,Fin,3.0,680.0,0.0,0.0,Y,0,75,0,0,0,0,0.0,none,none,0,5,2010,New,269500,1,1,2742.0,2.5,0,4,0
370,2567,535103070,80,RL,12700,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,ALQ,939.0,Unf,0.0,307.0,1246.0,GasA,0.0,Y,SBrkr,1246,0,0,1246,1.0,0.0,1,0,3,1,0.0,6,Typ,2,4.0,Attchd,RFn,2.0,441.0,0.0,0.0,Y,0,69,0,0,0,0,0.0,none,none,0,11,2006,WD ,172000,42,0,2492.0,2.0,0,1,0
371,2222,909425270,70,RL,13125,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,BLQ,410.0,Unf,0.0,390.0,800.0,GasA,0.0,Y,SBrkr,960,780,0,1740,0.0,0.0,1,1,3,1,0.0,6,Typ,2,4.0,Attchd,Unf,1.0,240.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,none,0,7,2007,CWD,219500,67,44,2540.0,1.5,0,1,0
372,2493,532376250,20,RL,8638,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.0,0.0,PConc,0.0,0.0,0.0,ALQ,181.0,Unf,0.0,744.0,925.0,GasA,4.0,Y,SBrkr,925,0,0,925,1.0,0.0,1,0,2,1,0.0,5,Typ,0,0.0,Detchd,Unf,2.0,484.0,0.0,0.0,Y,203,74,0,0,0,0,0.0,none,none,0,10,2006,WD ,133500,43,0,1850.0,2.0,0,0,1
373,1757,528280150,80,RL,9967,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.0,0.0,PConc,4.0,0.0,0.0,Unf,0.0,Unf,0.0,384.0,384.0,GasA,5.0,Y,SBrkr,774,656,0,1430,0.0,0.0,2,1,3,1,0.0,8,Typ,1,0.0,BuiltIn,RFn,2.0,400.0,0.0,0.0,Y,100,0,0,0,0,0,0.0,none,none,0,12,2007,WD ,170000,7,0,1814.0,2.5,0,2,0
374,184,902305110,70,RM,9600,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4.0,4.0,BrkTil,0.0,0.0,0.0,Unf,0.0,Unf,0.0,930.0,930.0,GasW,0.0,N,SBrkr,930,636,0,1566,0.0,0.0,2,0,3,1,4.0,7,Typ,0,0.0,Detchd,Unf,1.0,288.0,0.0,0.0,Y,54,228,246,0,0,0,0.0,none,none,0,4,2010,WD ,150000,110,103,2496.0,2.0,0,0,1
375,1248,535302140,20,RL,12774,Pave,none,Reg,Lvl,AllPub,Inside,Sev,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,MetalSd,MetalSd,None,0.0,0.0,0.0,PConc,0.0,0.0,0.0,BLQ,624.0,LwQ,128.0,232.0,984.0,GasW,0.0,N,SBrkr,950,0,0,950,0.0,0.0,1,0,2,1,0.0,5,Typ,0,0.0,Detchd,Unf,2.0,400.0,0.0,0.0,Y,0,32,0,0,0,0,0.0,GdWo,none,0,7,2008,WD ,130000,55,0,1934.0,1.0,0,0,1
376,2574,535152070,80,RL,8163,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,0.0,4.0,CBlock,0.0,0.0,0.0,ALQ,748.0,BLQ,294.0,102.0,1144.0,GasA,0.0,Y,SBrkr,1144,0,0,1144,1.0,0.0,1,0,3,1,0.0,6,Typ,1,0.0,Attchd,RFn,1.0,796.0,0.0,0.0,Y,86,0,0,0,0,0,0.0,none,none,0,3,2006,WD ,143000,47,0,2288.0,2.0,0,0,0
377,1215,534403260,20,RL,9900,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,0.0,4.0,CBlock,0.0,0.0,0.0,Unf,0.0,Unf,0.0,1114.0,1114.0,GasA,0.0,Y,SBrkr,1114,0,0,1114,1.0,0.0,1,0,3,1,0.0,5,Typ,0,0.0,Attchd,RFn,2.0,451.0,0.0,0.0,Y,0,0,0,0,164,0,0.0,none,none,0,5,2008,COD,140000,47,0,2228.0,2.0,0,0,0
378,1614,526355170,20,RL,13651,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,0.0,4.0,CBlock,4.0,0.0,4.0,ALQ,1880.0,Unf,0.0,343.0,2223.0,GasA,5.0,Y,SBrkr,2223,0,0,2223,1.0,0.0,2,0,3,1,0.0,8,Typ,2,4.0,Attchd,Fin,2.0,516.0,0.0,0.0,Y,300,0,0,0,0,0,0.0,none,none,0,2,2007,WD ,244000,34,0,4446.0,3.0,0,1,0
379,2039,903458020,75,RM,7200,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.0,0.0,BrkTil,0.0,2.0,0.0,Unf,0.0,Unf,0.0,530.0,530.0,GasA,0.0,N,SBrkr,581,530,0,1111,0.0,0.0,1,0,3,1,2.0,6,Typ,0,0.0,Detchd,Unf,1.0,288.0,0.0,0.0,N,0,0,144,0,0,0,0.0,none,none,0,3,2007,WD ,101000,87,76,1641.0,1.0,0,0,1
380,2669,902406030,20,RM,9750,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,None,0.0,0.0,0.0,CBlock,0.0,0.0,0.0,Unf,0.0,Unf,0.0,960.0,960.0,GasA,5.0,Y,SBrkr,960,0,0,960,0.0,0.0,1,0,3,1,0.0,5,Typ,0,0.0,Detchd,Unf,2.0,624.0,0.0,0.0,Y,0,0,0,0,0,0,0.0,none,Gar2,4500,7,2006,WD ,125000,48,0,1920.0,1.0,0,0,0
381,1005,527162180,60,RL,11184,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.0,0.0,PConc,4.0,0.0,0.0,Unf,0.0,Unf,0.0,932.0,932.0,GasA,4.0,Y,SBrkr,932,701,0,1633,0.0,0.0,2,1,3,1,0.0,7,Typ,1,0.0,Attchd,Fin,2.0,460.0,0.0,0.0,Y,0,39,0,0,0,0,0.0,none,none,0,4,2008,WD ,183000,10,0,2565.0,2.5,0,1,0
